100m Medley,25m,1:21.13,238,4 Jan 2014,Perth,Mike Brown Invitational,Medley,100
200m Medley,25m,2:22.90,451,11 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Medley,200
400m Medley,25m,5:11.05,433,8 Dec 2017,Pointe-Claire,Invitation Provinciale AA-AAA ...,Medley,400
50m Freestyle,25m,27.99,379,26 Nov 2017,Montreal-Nord,Invitation provinciale 13 ans et ...,Freestyle,50
100m Freestyle,25m,1:02.48,372,5 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Freestyle,100
200m Freestyle,25m,2:12.47,422,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Freestyle,200
400m Freestyle,25m,4:46.57,406,15 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Freestyle,400
800m Freestyle,25m,10:00.69,402,30 Jan 2016,Belleville,Eastern Ontario Short Course ...,Freestyle,800
1500m Freestyle,25m,20:40.75,319,24 Oct 2015,Ottawa,ROC Swimming In House Distance ...,Freestyle,1500
50m Butterfly,25m,29.82,390,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,50
100m Butterfly,25m,1:09.68,328,25 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Butterfly,100
200m Butterfly,25m,2:41.38,304,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,200
50m Breaststroke,25m,31.50,515,2 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Breaststroke,50
100m Breaststroke,25m,1:07.97,547,4 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Breaststroke,100
200m Breaststroke,25m,2:36.84,452,3 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Breaststroke,200
50m Backstroke,25m,39.85,173,5 Jan 2014,Perth,Mike Brown Invitational,Backstroke,50
100m Backstroke,25m,1:17.08,255,28 Nov 2014,Cornwall,CSL Snowflake Invitational,Backstroke,100
200m Backstroke,25m,2:35.19,315,16 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Backstroke,200
200m Medley,50m,2:24.54,490,11 Mar 2018,Unionville,Ontario Spring AA Championships,Medley,200
400m Medley,50m,5:16.11,458,9 Mar 2018,Unionville,Ontario Spring AA Championships,Medley,400
50m Freestyle,50m,27.65,432,4 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,50
100m Freestyle,50m,1:03.38,405,3 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,100
200m Freestyle,50m,2:17.68,406,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Freestyle,200
400m Freestyle,50m,5:05.69,373,3 Jun 2016,Nepean,Eastern Ontario Long Course ...,Freestyle,400
800m Freestyle,50m,10:37.84,356,31 Mar 2017,Nepean,Welcome to Long Course ...,Freestyle,800
1500m Freestyle,50m,20:45.91,341,8 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Freestyle,1500
50m Butterfly,50m,29.25,450,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,50
100m Butterfly,50m,1:07.37,404,30 Jun 2017,Toronto,Ontario Summer AA meet,Butterfly,100
200m Butterfly,50m,2:42.90,320,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Butterfly,200
50m Breaststroke,50m,32.60,532,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Breaststroke,50
100m Breaststroke,50m,1:11.66,506,10 Mar 2018,Unionville,Ontario Spring AA Championships,Breaststroke,100
200m Breaststroke,50m,2:42.19,480,8 Mar 2018,Unionville,Ontario Spring AA Championships,Breaststroke,200
50m Backstroke,50m,36.59,283,7 Jun 2014,Nepean,EOSA Long Course Regional ...,Backstroke,50
100m Backstroke,50m,1:19.44,278,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Backstroke,100
200m Backstroke,50m,2:38.68,350,13 May 2017,Nepean,Festival of Spring,Backstroke,200
