100m Medley,25m,1:20.80,342,20 Oct 2006,Fredericton,Amby Legere A.U.S. Swim Meet,Medley,100
200m Medley,25m,2:47.00,388,18 Nov 2006,Halifax,Aus Invitational,Medley,200
400m Medley,25m,6:02.94,363,11 Feb 2005,Halifax,Aus Championships,Medley,400
50m Freestyle,25m,30.55,422,19 Nov 2006,Halifax,Aus Invitational,Freestyle,50
100m Freestyle,25m,1:06.03,440,9 Feb 2007,Halifax,Aus Championships,Freestyle,100
200m Freestyle,25m,2:20.64,484,19 Nov 2006,Halifax,Aus Invitational,Freestyle,200
400m Freestyle,25m,5:02.95,463,18 Nov 2006,Halifax,Aus Invitational,Freestyle,400
800m Freestyle,25m,10:48.26,404,10 Feb 2006,Saint John,Aus Championships,Freestyle,800
100m Butterfly,25m,1:22.98,285,27 Jun 2003,Charlottetown,Island Outdoor Invitational,Butterfly,100
100m Breaststroke,25m,1:34.83,284,20 Oct 2006,Fredericton,Amby Legere A.U.S. Swim Meet,Breaststroke,100
50m Backstroke,25m,33.90,434,19 Oct 2007,Fredericton,Amby Legere Inviational,Backstroke,50
100m Backstroke,25m,1:30.80,222,22 Oct 2004,Saint John,Amby Legere,Backstroke,100
