100m Medley,25m,1:04.55,473,27 Nov 2008,Toronto,University Challenge Cup,Medley,100
200m Medley,25m,2:30.09,389,20 Nov 2004,Ottawa,Gac 4th Anniversary Meet,Medley,200
50m Freestyle,25m,24.47,567,29 Nov 2008,Toronto,Canada Cup,Freestyle,50
100m Freestyle,25m,53.20,602,19 Feb 2009,Vancouver,Canadian Interuniversity,Freestyle,100
200m Freestyle,25m,1:54.18,659,8 Feb 2008,Toronto,Ontario University Championships,Freestyle,200
400m Freestyle,25m,4:12.87,591,13 Jan 2008,Toronto,Dual Meet,Freestyle,400
800m Freestyle,25m,8:47.61,593,11 Jan 2009,Hamilton,MAC vs UT,Freestyle,800
50m Butterfly,25m,25.74,607,8 Feb 2008,Toronto,Ontario University Championships,Butterfly,50
100m Butterfly,25m,57.07,597,8 Feb 2008,Toronto,Ontario University Championships,Butterfly,100
200m Butterfly,25m,2:07.66,614,21 Feb 2008,Vancouver,Canadian Interuniversity,Butterfly,200
50m Breaststroke,25m,41.12,231,23 Nov 2002,Ottawa,Gac 2nd Anniversary Swim Meet,Breaststroke,50
50m Backstroke,25m,27.90,505,9 Feb 2007,Guelph,Ontario University Championships,Backstroke,50
100m Backstroke,25m,1:02.11,488,4 Feb 2005,Trenton,Eastern Ontario Swimming Champ,Backstroke,100
200m Backstroke,25m,2:18.44,444,24 Feb 2005,Nepean,Junior Provincial Short Course,Backstroke,200
200m Medley,50m,2:35.98,390,13 May 2005,Nepean,Festival Of Spring Long Course,Medley,200
50m Freestyle,50m,25.85,529,9 Jun 2007,Nepean,Eosa Lc Regional Champs,Freestyle,50
100m Freestyle,50m,57.30,548,9 Jun 2006,Nepean,Eosa Lc Regional Champs,Freestyle,100
200m Freestyle,50m,2:04.92,544,30 Jun 2006,Montreal,Bell Grand Prix / Coupe Du Quebec,Freestyle,200
400m Freestyle,50m,4:38.22,494,7 Jul 2005,Middletown (USA),Lc Senior Open Championsh,Freestyle,400
50m Butterfly,50m,26.05,638,11 Feb 2009,Guelph,University of Guelph Last Chance ...,Butterfly,50
100m Butterfly,50m,59.19,596,18 Jan 2008,Toronto,Senior Provincial Championships,Butterfly,100
200m Butterfly,50m,2:24.66,458,9 Jun 2006,Nepean,Eosa Lc Regional Champs,Butterfly,200
50m Backstroke,50m,30.41,494,10 Jun 2005,Nepean,Eosa Lc Regional Champs,Backstroke,50
100m Backstroke,50m,1:04.74,513,7 Jul 2005,Middletown (USA),Lc Senior Open Championsh,Backstroke,100
200m Backstroke,50m,2:26.24,448,7 Jul 2005,Middletown (USA),Lc Senior Open Championsh,Backstroke,200
