100m Medley,25m,1:04.49,446,16 Oct 2022,Penticton,KISU Triple Pentathlon,Medley,100
200m Medley,25m,2:11.75,576,17 Feb 2023,Kamloops,Time Trials,Medley,200
400m Medley,25m,4:35.59,618,16 Dec 2022,Toronto,Ontario Junior International,Medley,400
50m Freestyle,25m,25.24,509,9 Dec 2022,Kamloops,29th Annual MJB Law Classic SCM,Freestyle,50
100m Freestyle,25m,57.98,462,14 Oct 2022,Penticton,KISU Triple Pentathlon,Freestyle,100
200m Freestyle,25m,1:59.46,575,12 Dec 2021,Kamloops,MJB Law Classic SCM,Freestyle,200
400m Freestyle,25m,4:12.00,597,10 Dec 2022,Kamloops,29th Annual MJB Law Classic SCM,Freestyle,400
800m Freestyle,25m,8:47.75,593,10 Dec 2021,Kamloops,MJB Law Classic SCM,Freestyle,800
1500m Freestyle,25m,16:39.57,608,10 Dec 2021,Kamloops,MJB Law Classic SCM,Freestyle,1500
50m Butterfly,25m,27.80,478,12 Mar 2022,Victoria,BC Winter Provincial ...,Butterfly,50
100m Butterfly,25m,59.50,517,11 Dec 2022,Kamloops,29th Annual MJB Law Classic SCM,Butterfly,100
200m Butterfly,25m,2:10.94,564,9 Dec 2022,Kamloops,29th Annual MJB Law Classic SCM,Butterfly,200
50m Breaststroke,25m,36.16,328,16 Oct 2022,Penticton,KISU Triple Pentathlon,Breaststroke,50
100m Breaststroke,25m,1:18.73,346,14 Oct 2022,Penticton,KISU Triple Pentathlon,Breaststroke,100
200m Breaststroke,25m,2:49.83,354,15 Oct 2022,Penticton,KISU Triple Pentathlon,Breaststroke,200
50m Backstroke,25m,27.32,538,10 Dec 2022,Kamloops,29th Annual MJB Law Classic SCM,Backstroke,50
100m Backstroke,25m,57.70,587,9 Dec 2022,Kamloops,29th Annual MJB Law Classic SCM,Backstroke,100
200m Backstroke,25m,2:01.06,664,18 Dec 2022,Toronto,Ontario Junior International,Backstroke,200
200m Medley,50m,2:16.40,583,15 May 2022,Kelowna,KAJ May LC Meet,Medley,200
400m Medley,50m,4:43.05,639,3 Mar 2023,Victoria,Swim BC Winter Provincial ...,Medley,400
50m Freestyle,50m,26.48,492,10 Jun 2022,Kamloops,KCS TRU Wolfpack Invitational,Freestyle,50
50m Freestyle,50m,26.48,492,14 May 2022,Kelowna,KAJ May LC Meet,Freestyle,50
100m Freestyle,50m,57.17,552,11 Jun 2022,Kamloops,KCS TRU Wolfpack Invitational,Freestyle,100
200m Freestyle,50m,2:03.94,557,3 Jun 2022,Vancouver,Mel Zajac Jr. International,Freestyle,200
400m Freestyle,50m,4:22.51,589,23 Apr 2022,Edmonton,Western Canadian Championships,Freestyle,400
800m Freestyle,50m,8:59.98,586,21 Apr 2022,Edmonton,Western Canadian Championships,Freestyle,800
1500m Freestyle,50m,17:07.40,609,21 Apr 2022,Edmonton,Western Canadian Championships,Freestyle,1500
50m Butterfly,50m,28.19,493,22 Jan 2023,Kelowna,KAJ Snowfest,Butterfly,50
100m Butterfly,50m,59.35,578,4 Mar 2023,Victoria,Swim BC Winter Provincial ...,Butterfly,100
200m Butterfly,50m,2:10.00,617,5 Mar 2023,Victoria,Swim BC Winter Provincial ...,Butterfly,200
50m Breaststroke,50m,34.78,415,22 Apr 2023,Kamloops,Pratt's Spring Fever Regional Meet ...,Breaststroke,50
100m Breaststroke,50m,1:17.18,400,22 Apr 2023,Kamloops,Pratt's Spring Fever Regional Meet ...,Breaststroke,100
200m Breaststroke,50m,2:48.18,421,15 May 2022,Kelowna,KAJ May LC Meet,Breaststroke,200
50m Backstroke,50m,27.84,624,4 Mar 2023,Victoria,Swim BC Winter Provincial ...,Backstroke,50
100m Backstroke,50m,59.32,667,2 Mar 2023,Victoria,Swim BC Winter Provincial ...,Backstroke,100
200m Backstroke,50m,2:06.47,693,1 Apr 2023,Toronto,Canadian Trials,Backstroke,200
