100m Medley,25m,1:35.88,144,11 Jun 2017,Brockville,Splash N Grill,Medley,100
200m Medley,25m,3:13.15,182,25 Nov 2017,Cornwall,Snowflake Invitational,Medley,200
400m Medley,25m,6:36.91,208,25 Nov 2017,Cornwall,Snowflake Invitational,Medley,400
50m Freestyle,25m,34.80,197,24 Jun 2017,Unionville,Ontario Summer Festival,Freestyle,50
100m Freestyle,25m,1:19.74,179,25 Nov 2017,Cornwall,Snowflake Invitational,Freestyle,100
200m Freestyle,25m,2:48.86,203,22 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Freestyle,200
400m Freestyle,25m,6:57.17,131,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Freestyle,400
50m Butterfly,25m,47.87,94,11 Dec 2016,Gatineau,Grand Prix Gatineau,Butterfly,50
100m Butterfly,25m,1:43.76,99,22 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Butterfly,100
50m Breaststroke,25m,47.12,153,24 Jun 2017,Unionville,Ontario Summer Festival,Breaststroke,50
100m Breaststroke,25m,1:39.86,172,25 Jun 2017,Unionville,Ontario Summer Festival,Breaststroke,100
200m Breaststroke,25m,3:33.34,179,24 Nov 2017,Cornwall,Snowflake Invitational,Breaststroke,200
50m Backstroke,25m,45.34,117,11 Jun 2017,Brockville,Splash N Grill,Backstroke,50
100m Backstroke,25m,1:32.46,148,24 Nov 2017,Cornwall,Snowflake Invitational,Backstroke,100
200m Backstroke,25m,3:20.18,146,4 Nov 2017,Ottawa,ROCS Duel Meet,Backstroke,200
200m Medley,50m,3:24.78,172,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,200
50m Freestyle,50m,34.66,219,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,50
100m Freestyle,50m,1:22.54,183,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,100
200m Freestyle,50m,3:04.44,169,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,200
400m Freestyle,50m,6:36.16,171,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,400
50m Butterfly,50m,45.06,123,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Butterfly,50
100m Butterfly,50m,1:59.86,71,22 Apr 2017,Ottawa,GO Kingfish April LC Invite,Butterfly,100
50m Breaststroke,50m,48.32,163,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Breaststroke,50
100m Breaststroke,50m,1:42.62,172,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Breaststroke,100
200m Breaststroke,50m,3:50.18,168,12 May 2017,Nepean,Festival of Spring,Breaststroke,200
50m Backstroke,50m,47.83,126,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Backstroke,50
100m Backstroke,50m,1:40.75,136,12 May 2017,Nepean,Festival of Spring,Backstroke,100
200m Backstroke,50m,3:25.78,160,13 May 2017,Nepean,Festival of Spring,Backstroke,200
