100m Medley,25m,1:15.25,423,20 Oct 2019,London,LAC - Fall Startup - Part 2,Medley,100
200m Medley,25m,2:22.98,619,27 Nov 2021,London,LAC - Nothers R2R Part 1,Medley,200
400m Medley,25m,5:13.33,564,26 Nov 2021,London,LAC - Nothers Distance,Medley,400
50m Freestyle,25m,28.65,512,17 Jul 2022,London,Time Trials,Freestyle,50
100m Freestyle,25m,1:01.19,553,27 Nov 2021,London,LAC - Nothers R2R Part 1,Freestyle,100
200m Freestyle,25m,2:14.31,554,26 Nov 2021,London,LAC - Nothers R2R Part 2,Freestyle,200
400m Freestyle,25m,4:37.00,602,19 Dec 2021,London,Time Trials,Freestyle,400
800m Freestyle,25m,9:57.66,515,30 Jan 2020,Brantford,Western Region SC Championships,Freestyle,800
1500m Freestyle,25m,20:37.00,408,23 Nov 2018,London,LAC - Nothers Fall Invitational,Freestyle,1500
50m Butterfly,25m,34.62,349,20 Oct 2019,London,LAC - Fall Startup - Part 1,Butterfly,50
100m Butterfly,25m,1:08.11,514,27 Feb 2022,London,LAC - February Freeze,Butterfly,100
50m Breaststroke,25m,33.15,639,18 Dec 2022,Toronto,Ontario Junior International,Breaststroke,50
100m Breaststroke,25m,1:09.08,735,16 Dec 2022,Toronto,Ontario Junior International,Breaststroke,100
200m Breaststroke,25m,2:27.06,766,17 Dec 2022,Toronto,Ontario Junior International,Breaststroke,200
50m Backstroke,25m,33.17,442,22 Nov 2019,London,LAC - Nothers Fall Invitational,Backstroke,50
100m Backstroke,25m,1:07.47,538,17 Jul 2022,London,Time Trials,Backstroke,100
200m Backstroke,25m,2:30.95,489,19 Dec 2021,London,Time Trials,Backstroke,200
200m Medley,50m,2:27.77,621,6 Mar 2022,Toronto,Trials Selection Prep Invite,Medley,200
400m Medley,50m,5:16.98,593,15 May 2022,London,LAC Hollandia Spring Invitational,Medley,400
50m Freestyle,50m,31.63,419,18 Jan 2020,Toronto,Grand Prix,Freestyle,50
100m Freestyle,50m,1:04.21,522,21 Apr 2022,Pointe-Claire,Eastern Canadian Championships,Freestyle,100
200m Freestyle,50m,2:17.70,552,19 Mar 2022,Brantford,BAC Long Course Tune Up,Freestyle,200
400m Freestyle,50m,5:08.39,450,1 Jun 2019,Windsor,Western Region LC Champs,Freestyle,400
800m Freestyle,50m,11:17.48,366,11 May 2018,London,LAC - Hollandia Spring ...,Freestyle,800
50m Butterfly,50m,31.81,452,15 May 2022,London,LAC Hollandia Spring Invitational,Butterfly,50
100m Butterfly,50m,1:14.49,413,16 Apr 2023,London,LAC - Long Course Pentathalon,Butterfly,100
200m Butterfly,50m,3:23.30,215,7 Jul 2019,London,LAC - Dr. Paul Hauch Invitational,Butterfly,200
50m Breaststroke,50m,33.89,646,5 Jun 2022,Vancouver,Mel Zajac Jr. International,Breaststroke,50
100m Breaststroke,50m,1:11.33,726,4 Mar 2023,Scarborough,Winter Ontario Swimming ...,Breaststroke,100
200m Breaststroke,50m,2:30.38,788,2 Mar 2023,Scarborough,Winter Ontario Swimming ...,Breaststroke,200
50m Backstroke,50m,32.54,569,15 May 2022,London,LAC Hollandia Spring Invitational,Backstroke,50
100m Backstroke,50m,1:13.43,478,16 Apr 2023,London,LAC - Long Course Pentathalon,Backstroke,100
200m Backstroke,50m,2:31.99,534,14 May 2022,London,LAC Hollandia Spring Invitational,Backstroke,200
