100m Medley,25m,1:11.29,358,16 Oct 2016,London,LAC - Fall Start-Up,Medley,100
200m Medley,25m,2:22.52,455,5 Nov 2016,Toronto,NYAC Cup,Medley,200
400m Medley,25m,4:59.73,485,25 Nov 2016,London,LAC Nothers Fall Invitational,Medley,400
50m Freestyle,25m,27.37,405,25 Feb 2017,London,WOSA SC Regionals,Freestyle,50
100m Freestyle,25m,59.74,425,4 Nov 2016,Toronto,NYAC Cup,Freestyle,100
200m Freestyle,25m,2:06.91,480,6 Nov 2016,Toronto,NYAC Cup,Freestyle,200
400m Freestyle,25m,4:29.12,490,19 Feb 2017,Etobicoke,Ontario Winter Festival,Freestyle,400
800m Freestyle,25m,9:06.63,533,25 Nov 2016,London,LAC Nothers Fall Invitational,Freestyle,800
50m Butterfly,25m,31.04,346,24 Feb 2017,London,WOSA SC Regionals,Butterfly,50
100m Butterfly,25m,1:07.77,365,6 Nov 2016,Toronto,NYAC Cup,Butterfly,100
200m Butterfly,25m,2:43.42,293,21 Feb 2016,Unionville,Ontario Winter Short Course ...,Butterfly,200
50m Breaststroke,25m,36.71,325,24 Feb 2017,London,WOSA SC Regionals,Breaststroke,50
100m Breaststroke,25m,1:17.10,375,6 Nov 2016,Toronto,NYAC Cup,Breaststroke,100
200m Breaststroke,25m,2:40.26,424,4 Nov 2016,Toronto,NYAC Cup,Breaststroke,200
50m Backstroke,25m,30.16,399,24 Feb 2017,London,WOSA SC Regionals,Backstroke,50
100m Backstroke,25m,1:05.97,407,18 Feb 2017,Etobicoke,Ontario Winter Festival,Backstroke,100
200m Backstroke,25m,2:20.45,425,19 Feb 2017,Etobicoke,Ontario Winter Festival,Backstroke,200
200m Medley,50m,2:27.40,462,5 Mar 2017,Brantford,Ontario Spring Provincial ...,Medley,200
400m Medley,50m,5:24.28,425,3 Jun 2016,Windsor,Western Region LC Championship,Medley,400
50m Freestyle,50m,29.00,374,13 May 2016,London,LAC 25th Annual Hollandia Spring ...,Freestyle,50
100m Freestyle,50m,1:01.45,444,9 Apr 2017,London,7th Annual LAC - Long Course ...,Freestyle,100
200m Freestyle,50m,2:12.62,454,3 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,200
400m Freestyle,50m,4:35.88,507,5 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,400
800m Freestyle,50m,9:27.58,505,2 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,800
1500m Freestyle,50m,17:59.38,525,4 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,1500
50m Butterfly,50m,32.24,336,13 May 2016,London,LAC 25th Annual Hollandia Spring ...,Butterfly,50
100m Butterfly,50m,1:08.03,392,9 Apr 2017,London,7th Annual LAC - Long Course ...,Butterfly,100
200m Butterfly,50m,2:39.39,342,15 May 2016,London,LAC 25th Annual Hollandia Spring ...,Butterfly,200
50m Breaststroke,50m,38.37,326,13 May 2016,London,LAC 25th Annual Hollandia Spring ...,Breaststroke,50
100m Breaststroke,50m,1:22.63,344,4 Mar 2017,Brantford,Ontario Spring Provincial ...,Breaststroke,100
200m Breaststroke,50m,2:50.29,414,2 Mar 2017,Brantford,Ontario Spring Provincial ...,Breaststroke,200
50m Backstroke,50m,32.80,393,5 Jun 2016,Windsor,Western Region LC Championship,Backstroke,50
100m Backstroke,50m,1:06.99,466,2 Mar 2017,Brantford,Ontario Spring Provincial ...,Backstroke,100
200m Backstroke,50m,2:28.77,425,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Backstroke,200
