100m Medley,25m,1:12.36,480,22 Oct 2016,Nepean,SWOTT Team October Invitational,Medley,100
200m Medley,25m,2:34.14,494,6 Nov 2016,Ottawa,GO Kingfish November Invitational,Medley,200
400m Medley,25m,6:10.29,344,9 Jan 2015,Perth,Mike Brown Invitational,Medley,400
50m Freestyle,25m,27.35,613,10 Dec 2016,Gatineau,Grand Prix Gatineau,Freestyle,50
100m Freestyle,25m,59.54,625,11 Dec 2016,Gatineau,Grand Prix Gatineau,Freestyle,100
200m Freestyle,25m,2:15.17,550,14 Jan 2017,Perth,Mike Brown Invitational,Freestyle,200
400m Freestyle,25m,4:44.85,558,27 Nov 2016,Cornwall,CSL Snowflake Invitational,Freestyle,400
800m Freestyle,25m,9:51.12,533,26 Nov 2016,Cornwall,CSL Snowflake Invitational,Freestyle,800
1500m Freestyle,25m,20:43.92,404,8 Jan 2016,Perth,Mike Brown Invitational,Freestyle,1500
50m Butterfly,25m,30.53,509,22 Oct 2016,Nepean,SWOTT Team October Invitational,Butterfly,50
50m Butterfly,25m,30.53,509,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,50
100m Butterfly,25m,1:07.28,534,10 Dec 2016,Gatineau,Grand Prix Gatineau,Butterfly,100
200m Butterfly,25m,2:31.92,488,11 Dec 2016,Gatineau,Grand Prix Gatineau,Butterfly,200
50m Breaststroke,25m,42.20,317,22 Oct 2016,Nepean,SWOTT Team October Invitational,Breaststroke,50
100m Breaststroke,25m,1:33.59,295,5 Nov 2016,Ottawa,GO Kingfish November Invitational,Breaststroke,100
200m Breaststroke,25m,3:15.52,326,26 Nov 2016,Cornwall,CSL Snowflake Invitational,Breaststroke,200
50m Backstroke,25m,30.90,573,27 Nov 2016,Cornwall,CSL Snowflake Invitational,Backstroke,50
100m Backstroke,25m,1:06.48,567,9 Dec 2016,Gatineau,Grand Prix Gatineau,Backstroke,100
200m Backstroke,25m,2:26.49,539,27 Nov 2016,Cornwall,CSL Snowflake Invitational,Backstroke,200
200m Medley,50m,2:31.86,572,21 May 2017,Montreal,Invitation provinciale Centre ...,Medley,200
400m Medley,50m,5:33.67,520,14 May 2017,Nepean,Festival of Spring,Medley,400
50m Freestyle,50m,27.87,617,21 May 2017,Montreal,Invitation provinciale Centre ...,Freestyle,50
100m Freestyle,50m,59.72,662,1 Jul 2017,Toronto,Ontario Summer Provincial ...,Freestyle,100
200m Freestyle,50m,2:10.74,645,30 Jun 2017,Toronto,Ontario Summer Provincial ...,Freestyle,200
400m Freestyle,50m,4:47.23,571,22 Apr 2017,Unionville,MAC April Invitational,Freestyle,400
800m Freestyle,50m,9:57.56,542,7 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Freestyle,800
50m Butterfly,50m,29.50,567,22 Apr 2017,Unionville,MAC April Invitational,Butterfly,50
100m Butterfly,50m,1:05.26,619,30 Jun 2017,Toronto,Ontario Summer Provincial ...,Butterfly,100
200m Butterfly,50m,2:40.79,434,1 Jul 2017,Toronto,Ontario Summer Provincial ...,Butterfly,200
50m Breaststroke,50m,47.45,239,14 Jun 2015,Montreal,GA Internationale XTRASLUSH,Breaststroke,50
100m Breaststroke,50m,1:39.82,267,29 May 2016,Gatineau,Open de Gatineau LC,Breaststroke,100
50m Backstroke,50m,32.64,569,21 May 2017,Montreal,Invitation provinciale Centre ...,Backstroke,50
100m Backstroke,50m,1:09.10,595,20 Apr 2017,Etobicoke,Eastern Canadian Championships,Backstroke,100
200m Backstroke,50m,2:28.76,580,20 May 2017,Montreal,Invitation provinciale Centre ...,Backstroke,200
