200m Medley,25m,2:22.50,625,17 Nov 2013,Stockport,November L2 Meet,Medley,200
400m Medley,25m,4:58.39,657,16 Nov 2013,Stockport,November L2 Meet,Medley,400
100m Freestyle,25m,58.81,648,18 Nov 2012,Stockport,Metro November Short Course Meet,Freestyle,100
200m Freestyle,25m,2:04.77,699,17 Nov 2012,Stockport,Metro November Short Course Meet,Freestyle,200
400m Freestyle,25m,4:20.17,732,2 Dec 2012,Manchester,ASA North West Regional ...,Freestyle,400
800m Freestyle,25m,9:10.31,660,5 Oct 2012,Birkenhead,Wirral Metro Autumn Meet,Freestyle,800
100m Butterfly,25m,1:04.73,600,16 Mar 2014,Macclesfield,Cheshire County Championships,Butterfly,100
100m Backstroke,25m,1:03.31,656,15 Mar 2014,Macclesfield,Cheshire County Championships,Backstroke,100
100m Backstroke,25m,1:03.31,656,16 Nov 2013,Stockport,November L2 Meet,Backstroke,100
200m Backstroke,25m,2:14.59,695,16 Mar 2014,Macclesfield,Cheshire County Championships,Backstroke,200
200m Medley,50m,2:22.18,697,24 Jul 2013,Sheffield,British Age Group Championships,Medley,200
400m Medley,50m,5:04.13,687,28 Jul 2013,Sheffield,BG ASA National Age Groups,Medley,400
100m Freestyle,50m,59.22,679,24 Jul 2013,Sheffield,British Age Group Championships,Freestyle,100
200m Freestyle,50m,2:06.11,719,26 Jul 2013,Sheffield,BG ASA National Age Groups,Freestyle,200
400m Freestyle,50m,4:23.67,738,29 Mar 2013,Sheffield,City of Sheffield Premier Meet,Freestyle,400
800m Freestyle,50m,9:07.88,704,8 Jun 2013,Manchester,BG North West Region 2013 Age Group ...,Freestyle,800
100m Butterfly,50m,1:05.96,600,11 May 2013,Manchester,City of Manchester AST The ...,Butterfly,100
50m Backstroke,50m,31.49,634,29 Mar 2013,Sheffield,City of Sheffield Premier Meet,Backstroke,50
100m Backstroke,50m,1:04.82,720,27 Jul 2013,Sheffield,BG ASA National Age Groups,Backstroke,100
200m Backstroke,50m,2:15.62,765,24 Jul 2013,Sheffield,British Age Group Championships,Backstroke,200
