100m Medley,25m,1:13.53,327,18 Jan 2015,Ottawa,GO Kingfish Polar Plunge,Medley,100
200m Medley,25m,2:36.95,340,30 Jan 2015,Belleville,Eastern Ontario Regional SC ...,Medley,200
400m Medley,25m,5:36.52,342,12 Dec 2014,Pointe-Claire,Invitation Provinciale AA ...,Medley,400
50m Freestyle,25m,28.39,363,12 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Freestyle,50
100m Freestyle,25m,1:01.53,389,12 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Freestyle,100
200m Freestyle,25m,2:13.79,409,31 Jan 2015,Belleville,Eastern Ontario Regional SC ...,Freestyle,200
400m Freestyle,25m,4:36.25,453,30 Jan 2015,Belleville,Eastern Ontario Regional SC ...,Freestyle,400
800m Freestyle,25m,9:37.81,451,31 Jan 2015,Belleville,Eastern Ontario Regional SC ...,Freestyle,800
1500m Freestyle,25m,18:30.59,448,11 Dec 2014,Pointe-Claire,Invitation Provinciale AA ...,Freestyle,1500
50m Butterfly,25m,34.14,260,18 Jan 2015,Ottawa,GO Kingfish Polar Plunge,Butterfly,50
100m Butterfly,25m,1:22.46,202,24 May 2014,Kingston,May Wind Up KBM Queen's Qualifier,Butterfly,100
50m Breaststroke,25m,38.63,279,11 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Breaststroke,50
100m Breaststroke,25m,1:32.16,219,1 Dec 2013,Cornwall,Sea Lions Invitational Swim Meet,Breaststroke,100
200m Breaststroke,25m,3:11.60,248,18 Jan 2014,Ottawa,GO Kingfish Polar Plunge,Breaststroke,200
50m Backstroke,25m,33.66,287,29 Jan 2016,Belleville,Eastern Ontario Short Course ...,Backstroke,50
100m Backstroke,25m,1:11.63,318,17 Oct 2015,Nepean,NKB Short Course Fall Invitational,Backstroke,100
200m Backstroke,25m,2:31.96,340,12 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Backstroke,200
200m Medley,50m,2:45.15,328,17 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Medley,200
400m Medley,50m,5:59.94,310,15 May 2016,Nepean,Festival of Spring,Medley,400
50m Freestyle,50m,29.06,372,28 May 2016,Gatineau,Open de Gatineau LC,Freestyle,50
100m Freestyle,50m,1:02.93,414,14 May 2016,Nepean,Festival of Spring,Freestyle,100
200m Freestyle,50m,2:19.16,393,16 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Freestyle,200
400m Freestyle,50m,4:50.08,436,10 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Freestyle,400
800m Freestyle,50m,9:50.36,449,10 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Freestyle,800
1500m Freestyle,50m,19:37.00,405,8 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Freestyle,1500
50m Butterfly,50m,34.29,279,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Butterfly,50
100m Butterfly,50m,1:18.91,251,11 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Butterfly,100
200m Butterfly,50m,3:19.97,173,13 Apr 2014,Nepean,OYO Long Course Invitational,Butterfly,200
50m Breaststroke,50m,41.35,268,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Breaststroke,50
100m Breaststroke,50m,1:29.34,280,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,100
200m Breaststroke,50m,3:19.93,256,11 May 2014,Ottawa,Capital Classic Qualifier,Breaststroke,200
50m Backstroke,50m,33.24,378,29 May 2016,Gatineau,Open de Gatineau LC,Backstroke,50
100m Backstroke,50m,1:14.94,332,13 May 2016,Nepean,Festival of Spring,Backstroke,100
200m Backstroke,50m,2:46.94,301,14 May 2016,Nepean,Festival of Spring,Backstroke,200
