100m Medley,25m,1:36.91,142,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Medley,100
50m Freestyle,25m,39.25,137,16 May 2016,Ottawa,Time Trials,Freestyle,50
100m Freestyle,25m,1:23.03,158,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,100
200m Freestyle,25m,3:11.42,139,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,200
400m Freestyle,25m,6:57.24,131,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,400
50m Breaststroke,25m,59.22,77,7 Nov 2015,Ottawa,ROC Swimming Duel,Breaststroke,50
200m Breaststroke,25m,3:58.35,129,11 Dec 2016,Gatineau,Grand Prix Gatineau,Breaststroke,200
50m Backstroke,25m,48.96,93,24 Oct 2015,Nepean,SWOTT Team October Invitational,Backstroke,50
100m Backstroke,25m,1:32.76,146,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Backstroke,100
200m Backstroke,25m,3:22.58,141,11 Dec 2016,Gatineau,Grand Prix Gatineau,Backstroke,200
200m Medley,50m,4:00.94,105,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Medley,200
50m Freestyle,50m,41.34,129,23 Apr 2016,Ottawa,GO Kingfish April Long Course,Freestyle,50
100m Freestyle,50m,1:32.82,129,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Freestyle,100
200m Freestyle,50m,3:20.09,132,22 Apr 2017,Ottawa,GO Kingfish April LC Invite,Freestyle,200
400m Freestyle,50m,7:06.72,137,22 Apr 2017,Ottawa,GO Kingfish April LC Invite,Freestyle,400
100m Breaststroke,50m,2:05.75,97,23 Apr 2016,Ottawa,GO Kingfish April Long Course,Breaststroke,100
100m Backstroke,50m,1:46.63,115,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Backstroke,100
200m Backstroke,50m,3:26.68,158,22 Apr 2017,Ottawa,GO Kingfish April LC Invite,Backstroke,200
