100m Medley,25m,1:46.81,106,7 Jan 2012,Perth,Mike Brown Invitational,Medley,100
200m Medley,25m,2:39.08,327,14 Dec 2014,Pointe-Claire,AAA Invitation Pointe-Claire,Medley,200
400m Medley,25m,5:45.38,317,29 Nov 2014,Cornwall,CSL Snowflake Invitational,Medley,400
50m Freestyle,25m,26.98,423,30 Jan 2016,Belleville,Eastern Ontario Short Course ...,Freestyle,50
100m Freestyle,25m,1:01.01,399,11 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Freestyle,100
200m Freestyle,25m,2:13.60,411,14 Dec 2014,Pointe-Claire,AAA Invitation Pointe-Claire,Freestyle,200
400m Freestyle,25m,4:46.53,406,30 Jan 2015,Belleville,Eastern Ontario Regional SC ...,Freestyle,400
800m Freestyle,25m,10:18.78,367,24 Oct 2015,Ottawa,ROC Swimming In House Distance ...,Freestyle,800
50m Butterfly,25m,34.77,246,29 Jan 2016,Belleville,Eastern Ontario Short Course ...,Butterfly,50
100m Butterfly,25m,1:12.41,299,31 Jan 2016,Belleville,Eastern Ontario Short Course ...,Butterfly,100
200m Butterfly,25m,2:54.09,242,30 Jan 2016,Belleville,Eastern Ontario Short Course ...,Butterfly,200
50m Breaststroke,25m,49.66,131,18 Jan 2014,Ottawa,GO Kingfish Polar Plunge,Breaststroke,50
100m Breaststroke,25m,1:41.71,163,24 May 2014,Kingston,May Wind Up KBM Queen's Qualifier,Breaststroke,100
200m Breaststroke,25m,3:48.28,147,13 Dec 2013,Gatineau,Invitation de Noel,Breaststroke,200
50m Backstroke,25m,30.54,385,30 Jan 2016,Belleville,Eastern Ontario Short Course ...,Backstroke,50
100m Backstroke,25m,1:07.21,385,12 Dec 2014,Pointe-Claire,AAA Invitation Pointe-Claire,Backstroke,100
200m Backstroke,25m,2:27.56,366,13 Dec 2014,Pointe-Claire,AAA Invitation Pointe-Claire,Backstroke,200
200m Medley,50m,2:46.95,318,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Medley,200
50m Freestyle,50m,28.12,411,10 Apr 2016,Nepean,OYO Long Course Invitational,Freestyle,50
100m Freestyle,50m,1:02.29,427,14 May 2016,Nepean,Festival of Spring,Freestyle,100
200m Freestyle,50m,2:17.51,408,10 Apr 2016,Nepean,OYO Long Course Invitational,Freestyle,200
400m Freestyle,50m,5:16.27,336,8 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Freestyle,400
800m Freestyle,50m,10:38.02,355,8 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Freestyle,800
50m Butterfly,50m,35.93,243,12 Apr 2014,Ottawa,ROC Swimming Distance Night & LC ...,Butterfly,50
100m Butterfly,50m,1:17.44,266,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Butterfly,100
50m Breaststroke,50m,52.12,130,12 Apr 2014,Ottawa,ROC Swimming Distance Night & LC ...,Breaststroke,50
100m Breaststroke,50m,1:40.38,192,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,100
50m Backstroke,50m,32.62,400,3 Jun 2016,Nepean,Eastern Ontario Long Course ...,Backstroke,50
100m Backstroke,50m,1:11.48,383,13 May 2016,Nepean,Festival of Spring,Backstroke,100
200m Backstroke,50m,2:38.00,355,7 Jun 2014,Nepean,EOSA Long Course Regional ...,Backstroke,200
