100m Medley,25m,1:46.27,151,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Medley,100
200m Medley,25m,3:20.66,223,25 Nov 2017,Cornwall,Snowflake Invitational,Medley,200
50m Freestyle,25m,36.98,248,24 Nov 2017,Cornwall,Snowflake Invitational,Freestyle,50
100m Freestyle,25m,1:22.09,238,9 Dec 2017,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,100
200m Freestyle,25m,2:59.28,235,8 Dec 2017,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,200
400m Freestyle,25m,6:34.38,210,25 Nov 2017,Cornwall,Snowflake Invitational,Freestyle,400
800m Freestyle,25m,13:01.71,230,25 Nov 2017,Cornwall,Snowflake Invitational,Freestyle,800
50m Butterfly,25m,46.18,147,25 Nov 2017,Cornwall,Snowflake Invitational,Butterfly,50
50m Breaststroke,25m,1:00.94,103,12 Jun 2016,Brockville,Splash N Grill,Breaststroke,50
100m Breaststroke,25m,1:48.37,190,9 Dec 2017,Pointe-Claire,Invitation Provinciale AA-AAA ...,Breaststroke,100
200m Breaststroke,25m,3:54.82,188,24 Nov 2017,Cornwall,Snowflake Invitational,Breaststroke,200
50m Backstroke,25m,48.56,147,16 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Backstroke,50
100m Backstroke,25m,1:31.12,220,8 Dec 2017,Pointe-Claire,Invitation Provinciale AA-AAA ...,Backstroke,100
200m Backstroke,25m,3:22.30,204,25 Nov 2017,Cornwall,Snowflake Invitational,Backstroke,200
200m Medley,50m,3:30.73,214,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,200
50m Freestyle,50m,36.54,273,10 Dec 2017,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,50
100m Freestyle,50m,1:27.71,209,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Freestyle,100
200m Freestyle,50m,3:03.92,231,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,200
400m Freestyle,50m,6:32.51,218,14 May 2017,Nepean,Festival of Spring,Freestyle,400
50m Butterfly,50m,50.05,116,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Butterfly,50
100m Butterfly,50m,1:53.74,116,13 May 2017,Nepean,Festival of Spring,Butterfly,100
50m Breaststroke,50m,56.88,139,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Breaststroke,50
100m Breaststroke,50m,1:59.85,154,13 May 2017,Nepean,Festival of Spring,Breaststroke,100
200m Breaststroke,50m,4:11.61,169,12 May 2017,Nepean,Festival of Spring,Breaststroke,200
50m Backstroke,50m,43.44,241,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Backstroke,50
100m Backstroke,50m,1:38.14,207,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Backstroke,100
200m Backstroke,50m,3:17.91,246,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Backstroke,200
