100m Medley,25m,1:08.97,550,28 Oct 2022,Toronto,FINA: World Cup No 2 - 2022 Series,Medley,100
200m Medley,25m,2:21.25,642,14 Jan 2023,Etobicoke,ESWIM A/B Meet,Medley,200
400m Medley,25m,5:00.61,639,16 Dec 2022,Toronto,Ontario Junior International,Medley,400
50m Freestyle,25m,27.64,570,11 Dec 2021,Toronto,Ontario Junior International,Freestyle,50
100m Freestyle,25m,1:00.01,587,12 Dec 2021,Toronto,Ontario Junior International,Freestyle,100
200m Freestyle,25m,2:12.71,574,15 Jan 2023,Etobicoke,ESWIM A/B Meet,Freestyle,200
400m Freestyle,25m,4:37.11,601,14 Jan 2023,Etobicoke,ESWIM A/B Meet,Freestyle,400
800m Freestyle,25m,10:03.70,500,1 Dec 2017,Mississauga,9th Annual Mississauga Open,Freestyle,800
50m Butterfly,25m,29.27,577,24 Nov 2019,Unionville,Alex Baumann Invitational,Butterfly,50
100m Butterfly,25m,1:03.63,631,10 Dec 2021,Toronto,Ontario Junior International,Butterfly,100
200m Butterfly,25m,2:17.32,660,25 Nov 2022,Unionville,Alex Baumann Invitational,Butterfly,200
50m Breaststroke,25m,37.20,452,20 Oct 2019,Etobicoke,Hall of Fame,Breaststroke,50
100m Breaststroke,25m,1:19.04,491,2 Nov 2019,Etobicoke,46th Harvest Invitational,Breaststroke,100
200m Breaststroke,25m,2:47.85,515,15 Jan 2023,Etobicoke,ESWIM A/B Meet,Breaststroke,200
50m Backstroke,25m,31.96,494,15 Oct 2022,Etobicoke,Hall of Fame,Backstroke,50
100m Backstroke,25m,1:07.63,534,18 Dec 2021,Unionville,Mallards Holiday Hurdles,Backstroke,100
200m Backstroke,25m,2:21.79,590,15 Jan 2023,Etobicoke,ESWIM A/B Meet,Backstroke,200
200m Medley,50m,2:22.95,686,5 Mar 2023,Scarborough,Winter Ontario Swimming ...,Medley,200
400m Medley,50m,4:59.31,704,1 Apr 2023,Toronto,Canadian Trials,Medley,400
50m Freestyle,50m,29.22,531,28 Jan 2023,Unionville,Mallards Winter LC Invitational,Freestyle,50
100m Freestyle,50m,1:00.71,617,27 Jan 2023,Unionville,Mallards Winter LC Invitational,Freestyle,100
200m Freestyle,50m,2:13.26,609,3 Apr 2022,Unionville,Mallards Long Course Challenge,Freestyle,200
400m Freestyle,50m,4:46.13,564,19 Jan 2020,Unionville,Mallards Winter LC Invitational,Freestyle,400
800m Freestyle,50m,10:10.33,501,31 May 2018,Etobicoke,Age Group International,Freestyle,800
1500m Freestyle,50m,19:43.40,470,6 Apr 2018,Unionville,Mallards Long Course Challenge,Freestyle,1500
50m Butterfly,50m,29.52,566,15 Feb 2020,Unionville,GTA Skins @ Markham PanAm Pool,Butterfly,50
100m Butterfly,50m,1:03.88,655,2 Apr 2022,Unionville,Mallards Long Course Challenge,Butterfly,100
200m Butterfly,50m,2:16.94,703,31 Mar 2023,Toronto,Canadian Trials,Butterfly,200
50m Breaststroke,50m,39.55,406,20 Jan 2018,Unionville,Mallards Winter LC Invitational,Breaststroke,50
100m Breaststroke,50m,1:19.90,517,27 Jan 2023,Unionville,Mallards Winter LC Invitational,Breaststroke,100
200m Breaststroke,50m,2:51.86,528,5 Jun 2022,Etobicoke,Age Group International LC,Breaststroke,200
50m Backstroke,50m,35.90,424,19 Jan 2018,Unionville,Mallards Winter LC Invitational,Backstroke,50
100m Backstroke,50m,1:09.39,567,28 Jan 2023,Unionville,Mallards Winter LC Invitational,Backstroke,100
200m Backstroke,50m,2:27.29,587,29 Jan 2023,Unionville,Mallards Winter LC Invitational,Backstroke,200
