100m Medley,25m,1:17.76,276,16 Nov 2013,Brossard,Inv. Open Sprint Samak Groupe d'age ...,Medley,100
200m Medley,25m,2:25.74,425,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Medley,200
400m Medley,25m,5:09.76,439,11 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Medley,400
50m Freestyle,25m,27.05,420,25 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Freestyle,50
100m Freestyle,25m,59.44,432,15 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Freestyle,100
200m Freestyle,25m,2:13.54,412,11 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Freestyle,200
400m Freestyle,25m,4:48.11,399,18 Oct 2014,Nepean,Fall Invitational (SC),Freestyle,400
800m Freestyle,25m,10:05.93,391,18 Jan 2014,Ottawa,GO Kingfish Polar Plunge,Freestyle,800
1500m Freestyle,25m,19:48.18,363,24 Oct 2015,Ottawa,ROC Swimming In House Distance ...,Freestyle,1500
50m Butterfly,25m,28.23,460,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,50
100m Butterfly,25m,1:01.43,490,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,100
200m Butterfly,25m,2:17.42,493,11 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,200
50m Breaststroke,25m,38.23,288,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Breaststroke,50
100m Breaststroke,25m,1:23.48,295,28 Nov 2015,Cornwall,CSL Snowflake Invitational,Breaststroke,100
200m Breaststroke,25m,2:54.53,328,5 Nov 2016,Ottawa,ROC Swimming Duel,Breaststroke,200
50m Backstroke,25m,29.69,419,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Backstroke,50
100m Backstroke,25m,1:05.62,414,12 Dec 2014,Pointe-Claire,AAA Invitation Pointe-Claire,Backstroke,100
200m Backstroke,25m,2:23.89,395,12 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Backstroke,200
200m Medley,50m,2:37.03,382,12 Apr 2014,Ottawa,ROC Swimming Distance Night & LC ...,Medley,200
400m Medley,50m,5:22.51,432,15 May 2016,Nepean,Festival of Spring,Medley,400
50m Freestyle,50m,28.96,376,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,50
100m Freestyle,50m,1:03.06,411,27 May 2016,Gatineau,Open de Gatineau LC,Freestyle,100
200m Freestyle,50m,2:21.28,376,29 May 2016,Gatineau,Open de Gatineau LC,Freestyle,200
400m Freestyle,50m,5:01.99,386,11 Apr 2014,Ottawa,ROC Swimming Distance Night & LC ...,Freestyle,400
800m Freestyle,50m,10:10.98,405,11 Apr 2014,Ottawa,ROC Swimming Distance Night & LC ...,Freestyle,800
50m Butterfly,50m,28.84,470,27 May 2016,Gatineau,Open de Gatineau LC,Butterfly,50
100m Butterfly,50m,1:03.29,487,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,100
200m Butterfly,50m,2:19.19,514,29 May 2016,Gatineau,Open de Gatineau LC,Butterfly,200
50m Breaststroke,50m,58.48,92,17 Apr 2011,Nepean,Long Course Sprints,Breaststroke,50
100m Breaststroke,50m,1:25.37,312,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,100
50m Backstroke,50m,30.66,482,6 Jul 2014,Halifax,East Coast Long Course ...,Backstroke,50
100m Backstroke,50m,1:07.59,453,6 Jun 2014,Nepean,EOSA Long Course Regional ...,Backstroke,100
200m Backstroke,50m,2:28.29,429,5 Jul 2014,Halifax,East Coast Long Course ...,Backstroke,200
