100m Medley,25m,1:08.26,567,10 Nov 2019,Calgary,Fall Invitational,Medley,100
200m Medley,25m,2:23.83,608,18 Feb 2022,Burnaby,SFU Western Invitational,Medley,200
400m Medley,25m,5:14.54,557,15 Dec 2017,Edmonton,JP Fiset Invitational,Medley,400
50m Freestyle,25m,28.00,549,25 Nov 2017,Calgary,Age Group Challenge,Freestyle,50
100m Freestyle,25m,59.96,588,20 Feb 2022,Burnaby,SFU Western Invitational,Freestyle,100
200m Freestyle,25m,2:13.00,570,26 Oct 2018,Calgary,Cascade Speed Meet,Freestyle,200
400m Freestyle,25m,4:43.04,564,8 Nov 2019,Calgary,Fall Invitational,Freestyle,400
800m Freestyle,25m,11:38.66,322,21 Nov 2014,Calgary,UCSC Distance & IM Challenge,Freestyle,800
50m Butterfly,25m,30.35,518,15 Dec 2018,Toronto,Ontario Junior International,Butterfly,50
100m Butterfly,25m,1:07.73,523,13 Dec 2019,Toronto,Ontario Junior International,Butterfly,100
50m Breaststroke,25m,32.66,668,11 Feb 2023,Victoria,West Coast Collegiate,Breaststroke,50
100m Breaststroke,25m,1:09.48,723,12 Feb 2022,Victoria,West Coast Collegiate,Breaststroke,100
200m Breaststroke,25m,2:30.34,717,12 Feb 2022,Victoria,West Coast Collegiate,Breaststroke,200
50m Backstroke,25m,34.59,389,16 Dec 2016,Edmonton,JP Fiset Invitational,Backstroke,50
100m Backstroke,25m,1:13.34,419,21 Oct 2017,Calgary,UCSC Fall Start Up,Backstroke,100
200m Backstroke,25m,2:57.56,300,8 Feb 2015,Airdrie,NCSA John Timmermans Memorial ...,Backstroke,200
200m Medley,50m,2:29.08,605,12 Feb 2023,Victoria,West Coast Collegiate,Medley,200
400m Medley,50m,5:12.83,617,8 Feb 2020,Edmonton,Open,Medley,400
50m Freestyle,50m,28.05,600,7 Apr 2019,Toronto,Canadian Swimming Trials,Freestyle,50
100m Freestyle,50m,1:01.05,607,29 Jun 2018,Calgary,Summer Championships,Freestyle,100
200m Freestyle,50m,2:12.18,624,15 Apr 2018,Victoria,Western Canadian Championships,Freestyle,200
400m Freestyle,50m,5:30.75,365,6 Jun 2015,Calgary,Csi:,Freestyle,400
50m Butterfly,50m,30.06,536,25 May 2018,Calgary,Csi:,Butterfly,50
100m Butterfly,50m,1:07.27,560,5 Apr 2019,Toronto,Canadian Swimming Trials,Butterfly,100
200m Butterfly,50m,2:35.24,483,8 Feb 2020,Edmonton,Open,Butterfly,200
50m Breaststroke,50m,33.87,647,13 Feb 2022,Victoria,West Coast Collegiate,Breaststroke,50
100m Breaststroke,50m,1:11.68,716,7 Apr 2022,Victoria,Canadian Swimming Trials,Breaststroke,100
200m Breaststroke,50m,2:35.42,714,10 Apr 2022,Victoria,Canadian Swimming Trials,Breaststroke,200
50m Backstroke,50m,33.69,513,23 Feb 2020,Calgary,Western Trans Mountain Cup,Backstroke,50
100m Backstroke,50m,1:14.28,462,27 May 2018,Calgary,Csi:,Backstroke,100
200m Backstroke,50m,3:07.96,282,25 Apr 2015,Calgary,UCSC Spring Start Up,Backstroke,200
