100m Medley,25m,54.83,772,9 Aug 2009,Leeds (GBR),British Gas Grand Prix,Medley,100
200m Medley,25m,2:04.98,674,25 Nov 2010,Toronto,University Challenge,Medley,200
400m Medley,25m,4:19.05,751,19 Feb 2009,Vancouver,Canadian Interuniversity,Medley,400
50m Freestyle,25m,24.45,568,15 Oct 2010,Montreal,McGill-U of M-Ottawa U Tri Meet,Freestyle,50
100m Freestyle,25m,50.22,716,27 Nov 2009,Toronto,Canada Cup,Freestyle,100
200m Freestyle,25m,1:48.86,760,19 Feb 2009,Vancouver,Canadian Interuniversity,Freestyle,200
400m Freestyle,25m,4:02.72,668,3 Feb 2006,New York (USA),FINA: World Cup No 7 - 2005/2006 ...,Freestyle,400
800m Freestyle,25m,8:51.00,582,11 Feb 2001,Toronto,Ontario Cup,Freestyle,800
1500m Freestyle,25m,16:55.49,582,30 Nov 2001,Toronto,Ont Sr. & Swad Prov Championsh,Freestyle,1500
50m Butterfly,25m,26.66,546,23 Oct 2004,Peterborough,Esso Challenge,Butterfly,50
100m Butterfly,25m,55.44,652,3 Dec 2005,Sainte-Foy,Defi Rouge et Or,Butterfly,100
200m Butterfly,25m,2:03.27,683,4 Dec 2005,Sainte-Foy,Defi Rouge et Or,Butterfly,200
100m Breaststroke,25m,1:16.51,383,2 Jan 2005,Nepean,Provincial Quest 1 '05,Breaststroke,100
200m Breaststroke,25m,2:41.99,411,2 Jan 2005,Nepean,Provincial Quest 1 '05,Breaststroke,200
50m Backstroke,25m,24.77,721,7 Aug 2009,Leeds (GBR),British Gas Grand Prix,Backstroke,50
100m Backstroke,25m,52.25,819,8 Aug 2009,Leeds (GBR),British Gas Grand Prix,Backstroke,100
200m Backstroke,25m,1:52.21,834,6 Aug 2009,Leeds (GBR),British Gas Grand Prix,Backstroke,200
200m Medley,50m,2:07.32,717,11 Feb 2012,Sydney (AUS),NSW State Open Championships,Medley,200
400m Medley,50m,4:40.42,657,20 Jan 2006,Richmond,Tas Sr Circuit 2,Medley,400
50m Freestyle,50m,24.27,639,14 Dec 2011,Brisbane (AUS),Queensland Championships,Freestyle,50
100m Freestyle,50m,52.41,717,22 May 2009,Vancouver,Mel Zajac Jr International Meet,Freestyle,100
200m Freestyle,50m,1:56.45,672,12 Feb 2010,Columbia (USA),Missouri Grand Prix,Freestyle,200
400m Freestyle,50m,4:15.47,639,10 Jun 2005,Nepean,Eosa Lc Regional Champs,Freestyle,400
800m Freestyle,50m,8:43.00,646,10 Jun 2005,Nepean,Eosa Lc Regional Champs,Freestyle,800
50m Butterfly,50m,26.50,606,21 Jul 2005,Winnipeg,Canadian Club Championships,Butterfly,50
100m Butterfly,50m,54.75,753,11 Dec 2011,Brisbane (AUS),Queensland Championships,Butterfly,100
200m Butterfly,50m,2:04.80,713,10 Feb 2012,Sydney (AUS),NSW State Open Championships,Butterfly,200
50m Backstroke,50m,26.36,758,23 May 2009,Vancouver,Mel Zajac Jr International Meet,Backstroke,50
100m Backstroke,50m,54.81,846,22 Jul 2007,Rio de Janeiro (BRA),Pan American Games,Backstroke,100
200m Backstroke,50m,1:57.34,867,11 Jul 2009,Montreal,Canadian World Championship ...,Backstroke,200
