100m Medley,25m,1:21.06,341,24 May 2015,Kingston,May Wind-up Qualifier,Medley,100
200m Medley,25m,2:45.33,400,26 Nov 2017,Montreal-Nord,Invitation provinciale 13 ans et ...,Medley,200
400m Medley,25m,5:59.96,374,22 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Medley,400
50m Freestyle,25m,30.04,463,25 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Freestyle,50
100m Freestyle,25m,1:06.96,439,26 Nov 2017,Montreal-Nord,Invitation provinciale 13 ans et ...,Freestyle,100
200m Freestyle,25m,2:31.28,392,5 Nov 2016,Ottawa,ROC Swimming Duel,Freestyle,200
400m Freestyle,25m,5:14.10,416,21 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Freestyle,400
800m Freestyle,25m,10:36.50,427,27 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Freestyle,800
50m Butterfly,25m,33.27,393,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,50
100m Butterfly,25m,1:15.08,384,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,100
200m Butterfly,25m,2:48.53,357,4 Nov 2017,Ottawa,ROCS Duel Meet,Butterfly,200
50m Breaststroke,25m,51.05,176,18 Jan 2014,Ottawa,GO Kingfish Polar Plunge,Breaststroke,50
100m Breaststroke,25m,1:36.70,268,22 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Breaststroke,100
200m Breaststroke,25m,3:49.37,201,30 Nov 2013,Cornwall,Sea Lions Invitational Swim Meet,Breaststroke,200
50m Backstroke,25m,34.82,400,29 Jan 2016,Belleville,Eastern Ontario Short Course ...,Backstroke,50
100m Backstroke,25m,1:13.07,427,4 Nov 2017,Ottawa,ROCS Duel Meet,Backstroke,100
200m Backstroke,25m,2:33.63,467,4 Nov 2017,Ottawa,ROCS Duel Meet,Backstroke,200
200m Medley,50m,2:53.20,386,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,200
50m Freestyle,50m,31.75,417,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,50
100m Freestyle,50m,1:10.06,410,13 May 2017,Nepean,Festival of Spring,Freestyle,100
200m Freestyle,50m,2:30.95,419,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,200
400m Freestyle,50m,5:31.69,362,27 Mar 2015,Nepean,Welcome to Long Course,Freestyle,400
800m Freestyle,50m,11:28.73,348,10 May 2015,Nepean,Festival of Spring,Freestyle,800
1500m Freestyle,50m,21:41.75,359,10 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Freestyle,1500
50m Butterfly,50m,33.60,384,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,50
100m Butterfly,50m,1:16.67,378,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,100
200m Butterfly,50m,2:53.39,346,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Butterfly,200
50m Breaststroke,50m,48.58,223,26 Apr 2015,Ottawa,GO Kingfish April Long Course Meet,Breaststroke,50
100m Breaststroke,50m,1:48.19,210,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,100
50m Backstroke,50m,35.52,442,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Backstroke,50
100m Backstroke,50m,1:16.99,430,26 Apr 2015,Ottawa,GO Kingfish April Long Course Meet,Backstroke,100
200m Backstroke,50m,2:41.53,453,13 May 2017,Nepean,Festival of Spring,Backstroke,200
