100m Medley,25m,1:10.24,375,14 Jan 2017,Perth,Mike Brown Invitational,Medley,100
200m Medley,25m,2:23.31,447,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Medley,200
400m Medley,25m,5:16.42,412,9 Dec 2016,Gatineau,Grand Prix Gatineau,Medley,400
50m Freestyle,25m,27.77,388,14 Jan 2017,Perth,Mike Brown Invitational,Freestyle,50
100m Freestyle,25m,1:00.67,406,15 Jan 2017,Perth,Mike Brown Invitational,Freestyle,100
200m Freestyle,25m,2:08.83,458,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Freestyle,200
400m Freestyle,25m,4:26.37,505,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Freestyle,400
800m Freestyle,25m,9:27.64,476,18 Jun 2016,Etobicoke,Ontario Summer Festival,Freestyle,800
1500m Freestyle,25m,17:56.02,489,13 Jan 2017,Perth,Mike Brown Invitational,Freestyle,1500
50m Butterfly,25m,31.47,332,6 Nov 2016,Ottawa,GO Kingfish November Invitational,Butterfly,50
100m Butterfly,25m,1:05.98,395,5 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,100
200m Butterfly,25m,2:28.07,394,11 Dec 2016,Gatineau,Grand Prix Gatineau,Butterfly,200
50m Breaststroke,25m,50.92,121,28 Oct 2012,Perth,Spooky Halloween Meet,Breaststroke,50
100m Breaststroke,25m,1:16.72,380,15 Jan 2017,Perth,Mike Brown Invitational,Breaststroke,100
200m Breaststroke,25m,2:40.52,422,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Breaststroke,200
50m Backstroke,25m,34.49,267,10 Jan 2016,Perth,Mike Brown Invitational,Backstroke,50
100m Backstroke,25m,1:10.50,334,9 Dec 2016,Gatineau,Grand Prix Gatineau,Backstroke,100
200m Backstroke,25m,2:35.79,311,16 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Backstroke,200
200m Medley,50m,2:30.33,436,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,200
400m Medley,50m,5:16.71,456,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,400
50m Freestyle,50m,29.40,359,2 Apr 2016,Nepean,Welcome to Long Course ...,Freestyle,50
100m Freestyle,50m,1:01.63,440,13 May 2017,Nepean,Festival of Spring,Freestyle,100
200m Freestyle,50m,2:11.75,464,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,200
400m Freestyle,50m,4:35.79,508,5 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,400
800m Freestyle,50m,9:46.02,459,4 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,800
1500m Freestyle,50m,18:21.11,494,4 Mar 2017,Brantford,Ontario Spring Provincial ...,Freestyle,1500
50m Butterfly,50m,33.04,312,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Butterfly,50
100m Butterfly,50m,1:05.16,446,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Butterfly,100
200m Butterfly,50m,2:25.37,451,1 Jul 2017,Toronto,Ontario Summer Provincial ...,Butterfly,200
50m Breaststroke,50m,38.02,335,3 Apr 2016,Nepean,Welcome to Long Course ...,Breaststroke,50
100m Breaststroke,50m,1:18.40,403,13 May 2017,Nepean,Festival of Spring,Breaststroke,100
200m Breaststroke,50m,2:50.48,413,12 May 2017,Nepean,Festival of Spring,Breaststroke,200
50m Backstroke,50m,34.34,343,1 Apr 2017,Nepean,Welcome to Long Course ...,Backstroke,50
100m Backstroke,50m,1:13.39,354,1 Apr 2017,Nepean,Welcome to Long Course ...,Backstroke,100
200m Backstroke,50m,2:34.85,377,2 Apr 2017,Nepean,Welcome to Long Course ...,Backstroke,200
