100m Medley,25m,2:02.65,70,29 Nov 2015,Perth,Times Will Fall,Medley,100
200m Medley,25m,3:17.09,172,15 Jan 2017,Perth,Mike Brown Invitational,Medley,200
400m Medley,25m,7:17.96,155,20 Nov 2016,Ottawa,OYO VORGEE Iced Cap,Medley,400
50m Freestyle,25m,36.91,165,14 Jan 2017,Perth,Mike Brown Invitational,Freestyle,50
100m Freestyle,25m,1:18.89,184,11 Dec 2016,Gatineau,Grand Prix Gatineau,Freestyle,100
200m Freestyle,25m,2:54.57,184,9 Dec 2016,Gatineau,Grand Prix Gatineau,Freestyle,200
400m Freestyle,25m,5:58.39,207,14 Jan 2017,Perth,Mike Brown Invitational,Freestyle,400
50m Butterfly,25m,43.50,125,15 Jan 2017,Perth,Mike Brown Invitational,Butterfly,50
100m Breaststroke,25m,2:19.59,63,31 Oct 2015,Ottawa,GO Kingfish Fall Spooktacular,Breaststroke,100
50m Backstroke,25m,46.23,111,20 Nov 2016,Ottawa,OYO VORGEE Iced Cap,Backstroke,50
100m Backstroke,25m,1:34.68,137,10 Dec 2016,Gatineau,Grand Prix Gatineau,Backstroke,100
200m Backstroke,25m,3:18.50,150,11 Dec 2016,Gatineau,Grand Prix Gatineau,Backstroke,200
200m Medley,50m,3:15.75,197,2 Apr 2017,Nepean,Welcome to Long Course ...,Medley,200
50m Freestyle,50m,36.98,180,2 Apr 2017,Nepean,Welcome to Long Course ...,Freestyle,50
100m Freestyle,50m,1:21.19,192,1 Apr 2017,Nepean,Welcome to Long Course ...,Freestyle,100
200m Freestyle,50m,3:28.17,117,27 Feb 2016,Ottawa,GO Kingfish Gee Gee Invite,Freestyle,200
400m Freestyle,50m,6:06.87,215,31 Mar 2017,Nepean,Welcome to Long Course ...,Freestyle,400
800m Freestyle,50m,12:19.37,228,31 Mar 2017,Nepean,Welcome to Long Course ...,Freestyle,800
100m Butterfly,50m,1:38.81,128,1 Apr 2017,Nepean,Welcome to Long Course ...,Butterfly,100
100m Breaststroke,50m,2:10.57,87,27 Feb 2016,Ottawa,GO Kingfish Gee Gee Invite,Breaststroke,100
50m Backstroke,50m,51.64,100,23 Apr 2016,Ottawa,GO Kingfish April Long Course,Backstroke,50
100m Backstroke,50m,1:33.91,169,1 Apr 2017,Nepean,Welcome to Long Course ...,Backstroke,100
200m Backstroke,50m,4:09.02,90,27 Feb 2016,Ottawa,GO Kingfish Gee Gee Invite,Backstroke,200
