100m Medley,25m,1:07.00,423,14 Oct 2017,Ottawa,GO Kingfish Blue and Orange ...,Medley,100
200m Medley,25m,2:19.73,482,24 Nov 2017,Trois-Rivieres,17e Invitation Megophias,Medley,200
400m Medley,25m,5:00.62,480,9 Dec 2016,Gatineau,Grand Prix Gatineau,Medley,400
50m Freestyle,25m,27.31,408,14 Oct 2017,Ottawa,GO Kingfish Blue and Orange ...,Freestyle,50
100m Freestyle,25m,57.63,474,10 Dec 2017,Gatineau,Grand Prix Gatineau,Freestyle,100
200m Freestyle,25m,2:03.77,517,8 Dec 2017,Gatineau,Grand Prix Gatineau,Freestyle,200
400m Freestyle,25m,4:27.05,502,9 Dec 2017,Gatineau,Grand Prix Gatineau,Freestyle,400
800m Freestyle,25m,9:15.30,509,24 Nov 2017,Trois-Rivieres,17e Invitation Megophias,Freestyle,800
1500m Freestyle,25m,17:28.21,529,24 Nov 2017,Trois-Rivieres,17e Invitation Megophias,Freestyle,1500
50m Butterfly,25m,27.81,481,2 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Butterfly,50
100m Butterfly,25m,1:01.44,479,9 Dec 2017,Gatineau,Grand Prix Gatineau,Butterfly,100
200m Butterfly,25m,2:14.80,522,10 Dec 2017,Gatineau,Grand Prix Gatineau,Butterfly,200
50m Breaststroke,25m,36.35,335,14 Oct 2017,Ottawa,GO Kingfish Blue and Orange ...,Breaststroke,50
100m Breaststroke,25m,1:25.91,271,18 Oct 2015,Nepean,NKB Short Course Fall Invitational,Breaststroke,100
200m Breaststroke,25m,3:02.97,285,17 Jan 2015,Ottawa,GO Kingfish Polar Plunge,Breaststroke,200
50m Backstroke,25m,32.43,321,14 Oct 2017,Ottawa,GO Kingfish Blue and Orange ...,Backstroke,50
100m Backstroke,25m,1:07.13,386,5 Nov 2017,Ottawa,Go Kingfish Fall Invite,Backstroke,100
200m Backstroke,25m,2:21.08,419,11 Dec 2015,Gatineau,Grand Prix - AA-AAA,Backstroke,200
200m Medley,50m,2:26.86,467,6 May 2017,Gatineau,Open de Gatineau LC,Medley,200
400m Medley,50m,5:09.75,487,24 Feb 2017,Ottawa,GO Kingfish Feb 24 Meet,Medley,400
50m Freestyle,50m,27.57,436,24 Feb 2018,Ottawa,GO Kingfish Gee Gees Invitational,Freestyle,50
100m Freestyle,50m,1:01.62,441,20 May 2016,Montreal,Invitation A-AA-AAA CS Parc ...,Freestyle,100
200m Freestyle,50m,2:08.89,495,24 Feb 2018,Ottawa,GO Kingfish Gee Gees Invitational,Freestyle,200
400m Freestyle,50m,4:39.96,485,24 Feb 2018,Ottawa,GO Kingfish Gee Gees Invitational,Freestyle,400
800m Freestyle,50m,9:26.83,507,24 Feb 2018,Ottawa,GO Kingfish Gee Gees Invitational,Freestyle,800
1500m Freestyle,50m,18:38.80,471,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,1500
50m Butterfly,50m,28.10,508,5 May 2017,Gatineau,Open de Gatineau LC,Butterfly,50
100m Butterfly,50m,1:02.31,511,6 May 2017,Gatineau,Open de Gatineau LC,Butterfly,100
200m Butterfly,50m,2:19.86,506,7 May 2017,Gatineau,Open de Gatineau LC,Butterfly,200
50m Breaststroke,50m,37.96,337,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Breaststroke,50
100m Breaststroke,50m,1:22.70,329,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Breaststroke,100
200m Breaststroke,50m,3:01.23,344,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Breaststroke,200
50m Backstroke,50m,33.12,382,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Backstroke,50
100m Backstroke,50m,1:10.90,391,24 Apr 2016,Ottawa,GO Kingfish April Long Course,Backstroke,100
200m Backstroke,50m,2:28.39,429,5 Jun 2016,Nepean,Eastern Ontario Long Course ...,Backstroke,200
