100m Medley,25m,1:43.77,116,8 Dec 2012,Gatineau,Entre amis 2012 / Between Friends - ...,Medley,100
200m Medley,25m,2:25.86,424,29 Jan 2016,Belleville,Eastern Ontario Short Course ...,Medley,200
400m Medley,25m,5:18.40,404,27 Nov 2015,Cornwall,CSL Snowflake Invitational,Medley,400
50m Freestyle,25m,27.52,399,12 Dec 2015,Pointe-Claire,Invitation Provinciale AAA ...,Freestyle,50
100m Freestyle,25m,59.20,437,31 Jan 2016,Belleville,Eastern Ontario Short Course ...,Freestyle,100
200m Freestyle,25m,2:08.00,467,30 Jan 2016,Belleville,Eastern Ontario Short Course ...,Freestyle,200
400m Freestyle,25m,4:40.19,434,17 Oct 2015,Nepean,NKB Short Course Fall Invitational,Freestyle,400
800m Freestyle,25m,9:48.20,428,31 Jan 2015,Belleville,Eastern Ontario Regional SC ...,Freestyle,800
1500m Freestyle,25m,19:06.26,404,24 Oct 2015,Ottawa,ROC Swimming In House Distance ...,Freestyle,1500
50m Butterfly,25m,28.77,435,12 Dec 2015,Pointe-Claire,Invitation Provinciale AAA ...,Butterfly,50
100m Butterfly,25m,1:02.93,456,31 Jan 2016,Belleville,Eastern Ontario Short Course ...,Butterfly,100
200m Butterfly,25m,2:22.22,444,11 Dec 2015,Pointe-Claire,Invitation Provinciale AAA ...,Butterfly,200
50m Breaststroke,25m,49.78,130,23 Jun 2013,Brockville,Splash,Breaststroke,50
100m Breaststroke,25m,1:22.03,311,28 Nov 2015,Cornwall,CSL Snowflake Invitational,Breaststroke,100
200m Breaststroke,25m,3:29.65,189,30 Nov 2013,Cornwall,Sea Lions Invitational Swim Meet,Breaststroke,200
50m Backstroke,25m,36.59,223,25 May 2014,Kingston,May Wind Up KBM Queen's Qualifier,Backstroke,50
100m Backstroke,25m,1:15.18,275,18 Oct 2014,Nepean,Fall Invitational (SC),Backstroke,100
200m Backstroke,25m,2:51.25,234,25 May 2014,Kingston,May Wind Up KBM Queen's Qualifier,Backstroke,200
200m Medley,50m,2:34.78,399,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Medley,200
400m Medley,50m,5:44.20,355,25 Apr 2015,Ottawa,GO Kingfish April Long Course Meet,Medley,400
50m Freestyle,50m,28.73,385,16 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Freestyle,50
100m Freestyle,50m,59.29,495,4 Mar 2016,Nepean,Ontario Spring LC Championships,Freestyle,100
200m Freestyle,50m,2:11.60,465,16 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Freestyle,200
400m Freestyle,50m,4:43.65,467,5 Jun 2015,Nepean,Eastern Long Course Regional ...,Freestyle,400
800m Freestyle,50m,10:00.09,427,8 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Freestyle,800
1500m Freestyle,50m,19:08.98,435,10 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Freestyle,1500
50m Butterfly,50m,29.49,440,17 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Butterfly,50
100m Butterfly,50m,1:02.49,506,4 Mar 2016,Nepean,Ontario Spring LC Championships,Butterfly,100
200m Butterfly,50m,2:30.32,408,17 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Butterfly,200
50m Breaststroke,50m,51.16,137,13 Apr 2013,Ottawa,ROCS Long Course 2013 Pentathlon,Breaststroke,50
100m Breaststroke,50m,1:29.88,267,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,100
50m Backstroke,50m,45.31,149,13 Apr 2013,Ottawa,ROCS Long Course 2013 Pentathlon,Backstroke,50
100m Backstroke,50m,1:16.41,314,11 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Backstroke,100
200m Backstroke,50m,2:48.46,293,8 Jun 2014,Nepean,EOSA Long Course Regional ...,Backstroke,200
