YoungAge,18
OldAge,18

Event,18,18,18,18,
50Free,,00:27.15,,0,
100Free,,00:58.31,,0,
200Free,,02:06.14,,0,
400Free,,04:28.98,,0,
800Free,,09:18.86,,0,
1500Free,,18:07.87,,0,
50Back,,00:30.86,,0,
100Back,,01:05.55,,0,
200Back,,02:22.03,,0,
50Breast,,00:34.26,,0,
100Breast,,01:14.46,,0,
200Breast,,02:42.05,,0,
50Fly,,00:28.78,,0,
100Fly,,01:03.81,,0,
200Fly,,02:22.01,,0,
100IM,,,,,
200IM,,02:24.40,,0,
400IM,,05:06.78,,0,
