YoungAge,19
OldAge,19

Event,19,19,19,19,
50Free,,00:24.12,,0,
100Free,,00:52.60,,0,
200Free,,01:54.97,,0,
400Free,,04:06.18,,0,
800Free,,08:43.17,,0,
1500Free,,16:35.66,,0,
50Back,,00:27.90,,0,
100Back,,00:59.63,,0,
200Back,,02:09.91,,0,
50Breast,,00:30.29,,0,
100Breast,,01:06.29,,0,
200Breast,,02:24.62,,0,
50Fly,,00:25.89,,0,
100Fly,,00:56.96,,0,
200Fly,,02:08.07,,0,
100IM,,,,,
200IM,,02:10.75,,0,
400IM,,04:41.82,,0,
